sample_id,frame,simulation_time,ego_speed_kmh,ego_x,ego_y,ego_z,ego_roll,ego_pitch,ego_yaw,lidar_points,semantic_points,adaptive_cells,terrain_cells,static_cells,vehicle_cells,pedestrian_cells,road_cells,sidewalk_cells,minimum_resolution_m,maximum_resolution_m,front_vehicle_type,front_vehicle_distance_m,collision_count,raw_lidar_file,semantic_lidar_file,adaptive_grid_file
38105,89821,4133.188,23.512,-52.055,89.304,0.002,-0.0,0.0,89.837,26006,47256,15301,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038105.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038105.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038105.npz
38106,89823,4133.288,23.512,-52.054,89.956,0.002,-0.0,0.0,89.837,26065,47200,16853,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038106.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038106.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038106.npz
38107,89825,4133.388,23.512,-52.052,90.608,0.002,-0.0,0.0,89.837,25894,47240,15286,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038107.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038107.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038107.npz
38108,89827,4133.488,23.51,-52.05,91.26,0.002,-0.0,0.0,89.838,25943,47193,16722,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038108.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038108.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038108.npz
38109,89829,4133.588,23.509,-52.048,91.912,0.002,-0.0,0.0,89.838,25882,47215,15259,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038109.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038109.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038109.npz
38110,89831,4133.688,23.509,-52.046,92.564,0.002,-0.0,0.0,89.838,25796,47201,16518,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038110.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038110.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038110.npz
38111,89833,4133.788,23.509,-52.044,93.216,0.002,-0.0,0.0,89.838,26023,47054,15283,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038111.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038111.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038111.npz
38112,89835,4133.888,23.509,-52.042,93.868,0.002,-0.0,0.0,89.838,26173,47264,16704,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038112.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038112.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038112.npz
38113,89837,4133.988,23.51,-52.041,94.52,0.002,-0.0,0.0,89.838,25804,46926,15101,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038113.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038113.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038113.npz
38114,89839,4134.088,23.51,-52.039,95.173,0.002,-0.0,0.0,89.839,25841,47268,16453,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038114.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038114.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038114.npz
38115,89841,4134.188,23.511,-52.037,95.825,0.002,-0.0,0.0,89.839,25803,46844,14991,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038115.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038115.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038115.npz
38116,89843,4134.288,23.511,-52.035,96.477,0.002,-0.0,0.0,89.839,26067,47292,16434,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038116.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038116.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038116.npz
38117,89845,4134.388,23.511,-52.033,97.129,0.002,-0.0,0.0,89.839,25449,46505,14903,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038117.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038117.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038117.npz
38118,89847,4134.488,23.511,-52.031,97.781,0.002,-0.0,0.0,89.839,25962,47299,16427,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038118.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038118.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038118.npz
38119,89849,4134.588,23.51,-52.029,98.433,0.002,-0.0,0.0,89.839,25391,46398,14882,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038119.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038119.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038119.npz
38120,89851,4134.688,23.509,-52.028,99.085,0.002,-0.0,0.0,89.839,25901,47344,16440,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038120.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038120.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038120.npz
38121,89853,4134.788,23.508,-52.026,99.737,0.002,-0.0,0.0,89.839,25470,46158,14826,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038121.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038121.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038121.npz
38122,89855,4134.888,23.507,-52.024,100.389,0.002,-0.0,0.0,89.839,25929,47363,16399,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038122.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038122.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038122.npz
38123,89857,4134.988,23.506,-52.022,101.041,0.002,-0.0,0.0,89.839,25408,45799,14894,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038123.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038123.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038123.npz
38124,89859,4135.088,23.506,-52.02,101.693,0.002,-0.0,0.0,89.839,26174,47394,16519,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038124.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038124.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038124.npz
38125,89861,4135.188,23.507,-52.019,102.345,0.002,-0.0,0.0,89.839,25152,45726,14883,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038125.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038125.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038125.npz
38126,89863,4135.288,23.507,-52.017,102.997,0.002,-0.0,0.0,89.839,26075,47403,16457,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038126.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038126.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038126.npz
38127,89865,4135.388,23.506,-52.015,103.649,0.002,-0.0,0.0,89.839,24991,45713,14804,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038127.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038127.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038127.npz
38128,89867,4135.488,23.506,-52.013,104.3,0.002,-0.0,0.0,89.839,26070,47432,16463,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038128.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038128.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038128.npz
38129,89869,4135.588,23.506,-52.011,104.952,0.002,-0.0,0.0,89.839,25345,45721,14997,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038129.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038129.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038129.npz
38130,89871,4135.688,23.507,-52.009,105.604,0.002,-0.0,0.0,89.839,26014,47431,16463,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038130.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038130.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038130.npz
38131,89873,4135.788,23.507,-52.007,106.256,0.002,-0.0,0.0,89.839,25156,45794,14852,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038131.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038131.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038131.npz
38132,89875,4135.888,23.508,-52.006,106.908,0.002,-0.0,0.0,89.839,25903,47451,16419,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038132.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038132.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038132.npz
38133,89877,4135.988,23.509,-52.004,107.56,0.002,-0.0,0.0,89.839,25243,45929,15060,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038133.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038133.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038133.npz
38134,89879,4136.088,23.509,-52.002,108.212,0.002,-0.0,0.0,89.839,26119,47504,16447,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038134.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038134.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038134.npz
38135,89881,4136.188,23.51,-52.0,108.864,0.002,-0.0,0.0,89.839,25180,45993,15003,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038135.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038135.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038135.npz
38136,89883,4136.288,23.51,-51.998,109.516,0.002,-0.0,0.0,89.84,25948,47583,16407,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038136.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038136.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038136.npz
38137,89885,4136.388,23.508,-51.997,110.168,0.002,-0.002,0.0,89.865,25052,45992,15063,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038137.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038137.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038137.npz
38138,89887,4136.488,23.505,-51.998,110.82,0.002,-0.006,0.0,89.97,26141,47648,16522,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038138.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038138.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038138.npz
38139,89889,4136.588,23.502,-52.002,111.472,0.002,-0.012,0.0,90.195,25403,46019,15289,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038139.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038139.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038139.npz
38140,89891,4136.688,23.499,-52.012,112.124,0.002,-0.018,0.0,90.554,26253,47685,16480,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038140.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038140.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038140.npz
38141,89893,4136.788,23.495,-52.029,112.775,0.002,-0.025,0.0,91.058,25328,45801,15530,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038141.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038141.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038141.npz
38142,89895,4136.888,23.49,-52.055,113.426,0.002,-0.032,-0.0,91.716,26174,47668,16608,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038142.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038142.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038142.npz
38143,89897,4136.988,23.483,-52.092,114.076,0.002,-0.04,-0.0,92.531,25119,45891,15487,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038143.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038143.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038143.npz
38144,89899,4137.088,23.475,-52.142,114.725,0.002,-0.047,-0.0,93.502,26237,47748,16586,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038144.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038144.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038144.npz
38145,89901,4137.188,23.465,-52.205,115.373,0.002,-0.054,-0.0,94.626,25322,45906,15638,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038145.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038145.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038145.npz
38146,89903,4137.288,23.454,-52.285,116.018,0.002,-0.061,-0.001,95.901,26011,47787,16599,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038146.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038146.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038146.npz
38147,89905,4137.388,23.443,-52.382,116.661,0.002,-0.067,-0.001,97.321,25173,45707,15772,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038147.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038147.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038147.npz
38148,89907,4137.488,23.43,-52.498,117.3,0.002,-0.074,-0.001,98.878,26184,47920,16499,0,0,0,0,0,0,0.05,0.5,,35.0,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038148.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038148.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038148.npz
38149,89909,4137.588,23.41,-52.633,117.935,0.002,-0.079,-0.001,100.566,25272,45674,16009,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,34.344,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038149.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038149.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038149.npz
38150,89911,4137.688,23.32,-52.792,118.563,0.002,-0.09,-0.003,102.469,26264,48018,16548,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,33.466,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038150.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038150.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038150.npz
38151,89913,4137.788,23.198,-52.974,119.181,0.002,-0.099,-0.004,104.555,25126,45670,16050,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,32.574,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038151.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038151.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038151.npz
38152,89915,4137.888,23.059,-53.181,119.786,0.002,-0.107,-0.005,106.829,26136,47947,16347,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,31.66,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038152.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038152.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038152.npz
38153,89917,4137.988,22.931,-53.414,120.379,0.002,-0.111,-0.006,109.243,24931,45597,16121,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,30.728,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038153.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038153.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038153.npz
38154,89919,4138.088,22.799,-53.673,120.956,0.002,-0.116,-0.007,111.772,26454,47989,16360,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,29.784,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038154.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038154.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038154.npz
38155,89921,4138.188,22.676,-53.958,121.517,0.002,-0.121,-0.007,114.43,24950,45447,16233,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,28.83,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038155.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038155.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038155.npz
38156,89923,4138.288,22.58,-54.269,122.06,0.002,-0.121,-0.007,117.125,26393,47990,16306,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,27.856,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038156.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038156.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038156.npz
38157,89925,4138.388,22.467,-54.605,122.585,0.002,-0.127,-0.007,119.917,25026,45357,16422,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,26.869,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038157.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038157.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038157.npz
38158,89927,4138.488,22.393,-54.966,123.089,0.002,-0.128,-0.007,122.793,26436,47963,16154,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,25.875,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038158.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038158.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038158.npz
38159,89929,4138.588,22.325,-55.352,123.572,0.002,-0.128,-0.007,125.684,24608,45245,16329,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,24.879,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038159.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038159.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038159.npz
38160,89931,4138.688,22.269,-55.761,124.034,0.002,-0.128,-0.006,128.591,26249,47894,16000,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,23.883,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038160.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038160.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038160.npz
38161,89933,4138.788,22.229,-56.191,124.474,0.002,-0.126,-0.006,131.45,24748,45281,16297,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,22.892,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038161.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038161.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038161.npz
38162,89935,4138.888,22.205,-56.642,124.892,0.002,-0.122,-0.005,134.26,26366,48003,15911,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,21.91,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038162.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038162.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038162.npz
38163,89937,4138.988,22.179,-57.111,125.288,0.002,-0.12,-0.005,137.023,24834,45103,16403,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,20.94,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038163.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038163.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038163.npz
38164,89939,4139.088,22.157,-57.598,125.66,0.002,-0.119,-0.005,139.765,26340,47849,15922,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,19.988,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038164.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038164.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038164.npz
38165,89941,4139.188,22.143,-58.101,126.01,0.002,-0.116,-0.004,142.44,24885,45248,16197,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,19.042,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038165.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038165.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038165.npz
38166,89943,4139.288,22.14,-58.62,126.337,0.002,-0.112,-0.004,145.057,26298,47552,15891,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,18.106,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038166.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038166.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038166.npz
38167,89945,4139.388,22.102,-59.152,126.641,0.002,-0.11,-0.004,147.614,24860,45317,16220,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,17.196,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038167.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038167.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038167.npz
38168,89947,4139.488,21.761,-59.691,126.919,0.002,-0.107,-0.007,150.124,25760,47231,15624,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,16.327,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038168.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038168.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038168.npz
38169,89949,4139.588,21.224,-60.23,127.169,0.002,-0.101,-0.013,152.533,25085,45457,16284,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,15.513,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038169.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038169.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038169.npz
38170,89951,4139.688,20.604,-60.763,127.392,0.002,-0.094,-0.017,154.839,25635,47045,15484,0,0,0,0,0,0,0.05,0.5,vehicle.ford.ambulance,14.764,1096,D:\python_carla\simulation_dataset\raw_lidar\lidar_038170.npz,D:\python_carla\simulation_dataset\semantic_lidar\semantic_038170.npz,D:\python_carla\simulation_dataset\adaptive_2_5d\grid_038170.npz
